ALPHA 0.10
GAMMA 0.99
EPSILON 0.05
TRACKS 120 
1.65135029815 1.6588283798 1.78630094722 2.08509079152 2.71686350829 3.56253695358 4.26227429953 5.31313054711 6.96936431335 9.63991407157 13.7396171636 19.3753010251 26.8627499309 38.9624986322 86.1906739431 21.3974255734 13.4970984084 11.1799837165 10.4300882136 
1.89148709151 1.94944380818 2.16273832958 2.62920024213 3.6708172674 5.27464638242 6.8592600885 9.92153774089 18.3630184683 92.9552116421 144.534260275 63.4476418088 40.7816874079 30.4347088212 20.5518243961 14.4196867962 11.7281382522 10.4887595425 10.1119396161 
6.25171710486 6.62058293141 7.72651763521 10.7245908213 61.7499158137 42.3884770533 35.1405166358 29.6361388249 25.0324523172 21.145134134 17.9145696542 15.2856565374 13.2346150343 11.6272846869 9.35585090916 7.38983372854 6.36481270815 5.88336293866 5.79151832836 
6.08759567036 6.32122276937 7.10097242924 8.84854982432 13.2609823058 24.795636689 83.5314396496 69.1369350966 52.2943064903 39.1010705544 28.9921473355 22.2256779167 17.718424165 14.6303275342 10.8684796735 8.06876852625 6.72729734628 6.09605703035 5.92096298102 
10.7684605192 11.696201314 15.1593807668 50.3996426982 33.8930857043 22.6075729299 17.8629646152 13.5671854918 10.0042696051 7.31031860543 5.4545544083 4.23359434576 3.42416045823 2.86960107123 2.18587502391 1.66895431343 1.42292691096 1.31595939712 1.30518334632 
1.91448713713 1.94381041954 2.11310670246 2.48828975428 3.26887787506 4.31029132289 5.17846292698 6.51064839246 8.72221055113 12.5945154283 18.9642150865 28.5362875844 47.5097184547 109.953624771 44.0381021544 17.5880147422 12.6075748174 10.7254114708 10.1239005944 
7.93772752224 8.27133075801 9.30960146341 11.5723943771 16.9021021891 26.2185157102 37.5246997525 73.1633417264 183.827987924 66.6632278575 28.9997495586 18.2065449131 13.3028928369 10.5340343214 7.55718448593 5.52765628468 4.59902241302 4.17818375143 4.09384108929 
9.59172425082 9.96412017906 11.1706475111 13.7984025784 19.8596053868 29.8369693812 39.6051252901 54.3448920785 71.7142967053 85.6749296519 19.7007818088 10.9776175819 7.90459080105 6.24540403658 4.48518086099 3.28551146038 2.73340101822 2.48043151479 2.41713743666 
0.896316903259 0.897452865059 0.963826429599 1.12220046896 1.45738391095 1.90194600999 2.26422562715 2.79745612775 3.61431662875 4.89089367653 7.12430948066 11.0971613508 16.1753936086 23.4563970579 68.078016775 33.9341722367 15.8158061086 12.2350008274 11.2021055364 
5.85099092497 6.06796766093 6.78476224561 8.34650136955 11.9256318901 17.7197808368 23.6355963464 34.557226177 53.7922839549 71.6942170059 83.0332548956 34.488864058 22.4027351865 17.0936641593 11.8937565368 8.54525107782 7.0421977343 6.35181391912 6.16105323085 
9.89520484873 10.456053439 12.1690547786 16.6308053559 85.7516493337 53.5480311628 39.3706595591 28.4750232236 19.8419364107 13.5554282669 9.57435019074 7.21373712626 5.76320774079 4.80957630266 3.65746073959 2.78797175583 2.36841630285 2.17886577313 2.14597620811 
9.62446008897 9.98800816704 11.1380107962 13.5530315179 18.6019854834 25.1765125374 30.0984426328 36.3900730277 44.2741930005 53.3240423059 64.237956187 13.7345741498 8.38497401235 6.39203747844 4.48455836232 3.25477272937 2.70234015778 2.45389117839 2.39909531693 
2.18948939143 2.26109095535 2.52077937705 3.09693053761 4.45211525242 6.87540216938 10.4119953385 57.746827542 48.6228053721 41.1791604009 34.9126499524 29.6913276572 25.4235165823 22.0147262691 17.2544481353 13.2215454828 11.1397715259 10.1230875174 9.82274393586 
10.3401979587 10.8915164266 12.6646270249 17.1671184502 34.9107223165 74.6614896358 90.1733586528 34.3849338171 20.570573279 13.1908521399 8.76297674151 6.32298012432 4.91465795003 4.02579926958 2.99084044031 2.23642606982 1.87769621974 1.71206724042 1.67260362746 
5.89614021653 6.09642320187 6.79149633274 8.30433712819 11.7119241583 17.0616729491 22.4783177388 33.3410880347 66.0824982284 196.256368589 73.3921886217 35.6885642026 23.777636763 17.9376081282 12.24414434 8.6478919485 7.05695836901 6.3248187901 6.10784885874 
